id_libro,titulo,descripcion,portada_url,stock,ISBN,id_editorial
424,Introduccion a Finanzas Corporativas,"Un texto practico que aborda los principios de Finanzas Corporativas, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00424.jpg,2,978-0-476-44726-4,28
425,Ilustracion Digital: teoria y practica,"Un texto practico que aborda los principios de Ilustracion Digital, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00425.jpg,2,978-0-8277-1812-8,12
426,Conceptos Clave de Produccion Agricola,"Un texto aplicado que aborda los principios de Produccion Agricola, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00426.jpg,2,978-1-65702-793-0,5
427,Bases de Gerencia de Proyectos,"Un texto practico que aborda los principios de Gerencia de Proyectos, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00427.jpg,4,978-0-452-11175-2,26
428,Principios de Revisoria Fiscal,"Un texto aplicado que aborda los principios de Revisoria Fiscal, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00428.jpg,1,978-1-892686-02-2,10
429,Fundamentos de Fotografia Digital,"Un texto completo que aborda los principios de Fotografia Digital, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00429.jpg,2,978-0-222-06447-9,33
430,El Horizonte en corazon,La narracion se despliega entre distintos escenarios y epocas. Un viaje narrativo que combina emocion e intriga en cada capitulo.,https://covers.biblioteca.local/00430.jpg,2,978-0-12-309407-0,40
431,Conceptos Clave de Estados Financieros,"Un texto aplicado que aborda los principios de Estados Financieros, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00431.jpg,3,978-1-80973-397-9,37
432,Principios de Cultivos Tropicales,"Un texto didactico que aborda los principios de Cultivos Tropicales, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00432.jpg,4,978-1-71990-384-4,15
433,El Sueno en secreto,La narracion se despliega entre distintos escenarios y epocas. Un viaje narrativo que combina emocion e intriga en cada capitulo.,https://covers.biblioteca.local/00433.jpg,3,978-0-220-50209-6,34
434,La horizonte y el destino,Una historia que atrapa desde la primera pagina. La narracion se despliega entre distintos escenarios y epocas.,https://covers.biblioteca.local/00434.jpg,2,978-1-101-62249-0,21
435,Agroecologia: teoria y practica,"Un texto riguroso que aborda los principios de Agroecologia, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00435.jpg,5,978-1-950145-56-0,35
436,Salvaje Fuego,Una reflexion sobre la sociedad contemporanea contada con maestria. Un clasico recomendado para lectores de todas las edades. Un relato profundo sobre las relaciones humanas y el paso del tiempo.,https://covers.biblioteca.local/00436.jpg,1,978-1-81472-145-9,34
437,Bases de Costos y Presupuestos,"Un texto aplicado que aborda los principios de Costos y Presupuestos, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00437.jpg,2,978-0-390-19817-4,31
438,Manual de Diseno UX/UI,"Un texto aplicado que aborda los principios de Diseno UX/UI, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00438.jpg,1,978-1-954899-52-0,33
439,Bases de Impuestos,"Un texto practico que aborda los principios de Impuestos, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00439.jpg,2,978-1-72934-301-2,8
440,Inteligencia Artificial para Profesionales,"Un texto aplicado que aborda los principios de Inteligencia Artificial, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00440.jpg,4,978-1-139-66055-6,31
441,Viaje silencioso,Una historia que atrapa desde la primera pagina. Un viaje narrativo que combina emocion e intriga en cada capitulo. Un texto imprescindible para comprender las tensiones de su tiempo.,https://covers.biblioteca.local/00441.jpg,1,978-0-344-14488-2,9
442,Perdido Fuego,"Un clasico recomendado para lectores de todas las edades. La obra explora temas de identidad, perdida y esperanza.",https://covers.biblioteca.local/00442.jpg,3,978-0-15-569902-1,4
443,Zootecnia para Profesionales,"Un texto actualizado que aborda los principios de Zootecnia, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00443.jpg,1,978-1-57702-727-0,19
444,Principios de Gestion de la Calidad,"Un texto actualizado que aborda los principios de Gestion de la Calidad, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00444.jpg,1,978-1-60849-588-7,27
445,Principios de Multimedia Interactiva,"Un texto didactico que aborda los principios de Multimedia Interactiva, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00445.jpg,2,978-0-9551240-5-1,15
446,Fundamentos de Contabilidad Tributaria,"Un texto aplicado que aborda los principios de Contabilidad Tributaria, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00446.jpg,1,978-0-9962914-5-3,34
447,Guia Practica de Auditoria,"Un texto aplicado que aborda los principios de Auditoria, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00447.jpg,2,978-1-61735-743-5,39
448,El Cielo sin bosque,"Una trama envolvente que mezcla drama, misterio y superacion personal. La narracion se despliega entre distintos escenarios y epocas.",https://covers.biblioteca.local/00448.jpg,1,978-0-15-031780-7,9
449,Introduccion a Revisoria Fiscal,"Un texto practico que aborda los principios de Revisoria Fiscal, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00449.jpg,1,978-0-357-84521-9,28
450,Prohibido Horizonte,Un clasico recomendado para lectores de todas las edades. Un texto imprescindible para comprender las tensiones de su tiempo. Un relato profundo sobre las relaciones humanas y el paso del tiempo.,https://covers.biblioteca.local/00450.jpg,1,978-0-07-681040-6,28
451,Bases de Marketing Estrategico,"Un texto completo que aborda los principios de Marketing Estrategico, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00451.jpg,2,978-1-70184-094-2,39
452,Sueno roto,Un texto imprescindible para comprender las tensiones de su tiempo. Una historia que atrapa desde la primera pagina.,https://covers.biblioteca.local/00452.jpg,1,978-1-334-48571-8,37
453,Introduccion a Zootecnia,"Un texto practico que aborda los principios de Zootecnia, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00453.jpg,2,978-0-241-09881-3,27
454,La bosque del silencio,Los personajes enfrentan decisiones que cambiaran su destino para siempre. Considerada una de las obras mas influyentes de su genero. El autor construye un mundo lleno de detalles y matices inolvidables.,https://covers.biblioteca.local/00454.jpg,1,978-1-85424-932-6,37
455,Guia Practica de Programacion,"Un texto actualizado que aborda los principios de Programacion, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00455.jpg,2,978-1-958702-07-9,36
456,Principios de Revisoria Fiscal,"Un texto actualizado que aborda los principios de Revisoria Fiscal, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00456.jpg,1,978-0-601-66299-9,15
457,Guia Practica de Fotografia Digital,"Un texto didactico que aborda los principios de Fotografia Digital, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00457.jpg,1,978-1-4538-1792-6,26
458,La cielo sin legado,"La obra explora temas de identidad, perdida y esperanza. El autor construye un mundo lleno de detalles y matices inolvidables.",https://covers.biblioteca.local/00458.jpg,3,978-1-174-77332-7,1
459,Manual de Produccion Audiovisual,"Un texto completo que aborda los principios de Produccion Audiovisual, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00459.jpg,3,978-1-62557-701-6,15
460,La rio sin camino,El autor construye un mundo lleno de detalles y matices inolvidables. Un clasico recomendado para lectores de todas las edades. Considerada una de las obras mas influyentes de su genero.,https://covers.biblioteca.local/00460.jpg,1,978-0-577-24599-8,19
461,El Reino tras umbral,Una historia que atrapa desde la primera pagina. Un viaje narrativo que combina emocion e intriga en cada capitulo. Considerada una de las obras mas influyentes de su genero.,https://covers.biblioteca.local/00461.jpg,2,978-0-615-81487-2,19
462,Manual de Bases de Datos,"Un texto aplicado que aborda los principios de Bases de Datos, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00462.jpg,3,978-1-393-82761-0,3
463,Guia Practica de Analisis Financiero,"Un texto didactico que aborda los principios de Analisis Financiero, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00463.jpg,2,978-0-9669583-2-4,26
464,Introduccion a Contabilidad de Costos,"Un texto actualizado que aborda los principios de Contabilidad de Costos, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00464.jpg,3,978-1-199-75817-0,5
465,Manual de Costos y Presupuestos,"Un texto aplicado que aborda los principios de Costos y Presupuestos, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00465.jpg,2,978-1-61919-657-5,39
466,Principios de Multimedia Interactiva,"Un texto actualizado que aborda los principios de Multimedia Interactiva, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00466.jpg,1,978-0-329-02278-5,27
467,El Cielo de corazon,Una reflexion sobre la sociedad contemporanea contada con maestria. Un relato profundo sobre las relaciones humanas y el paso del tiempo. Considerada una de las obras mas influyentes de su genero.,https://covers.biblioteca.local/00467.jpg,3,978-1-997335-49-8,17
468,Introduccion a Ciberseguridad,"Un texto riguroso que aborda los principios de Ciberseguridad, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00468.jpg,1,978-1-5190-9862-7,30
